ID,Title,IMDb,Netflix,Hulu,Prime Video,Disney+,Genres,Runtime
7601,Slaughter Nick for President,8.6,0,0,1,0,Documentary,73
7602,St. John in Exile,7.3,0,0,1,0,Drama,92
7603,Nota,6.4,0,0,1,0,Drama,145
7604,My Fairy Tail Love Story,7.6,0,0,1,0,Fantasy,115
7605,Savageland,5.9,0,0,1,0,Crime,80
7606,Eating Out: The Open Weekend,5.5,0,0,1,0,Comedy,82
7607,Waterberry Tears,5.5,0,0,1,0,Drama,94
7608,Vidal Sassoon: The Movie,6.5,0,0,1,0,Documentary,90
7609,Dancing Across Borders,6.3,0,0,1,0,Documentary,88
7610,The Clearstream Affair,6.5,0,0,1,0,Thriller,106
7611,Dirty 30,5.5,0,0,1,0,Comedy,86
7612,Nina Conti: Her Master's Voice,7.5,0,0,1,0,,
7613,A Young Man With High Potential,5.6,0,0,1,0,Drama,85
7614,For the Birds,7.9,0,0,1,0,Animation,3
7615,Joseph Smith: The Prophet of the Restoration,7.8,0,0,1,0,Biography,60
7616,Leaving D.C.,6,0,0,1,0,Horror,77
7617,One Winter Night,5.8,0,0,1,0,Drama,130
7618,Black Belly of the Tarantula,6.4,0,0,1,0,Horror,89
7619,Darkness Reigns,4.7,0,0,1,0,Horror,75
7620,The New Public,8.6,0,0,1,0,Documentary,87
7621,Golden Years,6.1,0,0,1,0,Drama,232
7622,Man About Town,5.5,0,0,1,0,Comedy,96
7623,Astitva,7.3,0,0,1,0,Drama,109
7624,Kingdom of Shadows,6.7,0,0,1,0,Documentary,75
7625,Faces in the Crowd,5.7,0,0,1,0,Crime,103
7626,HENRi,7.4,0,0,1,0,Action,89
7627,Mythica: The Darkspore,5.5,0,0,1,0,Action,107
7628,All Hallows' Eve,5,0,0,1,0,Horror,83
7629,Queen of Hearts,6.7,0,0,1,0,Drama,127
7630,Love Ranch,5.6,0,0,1,0,Biography,117
7631,Manufacturing Dissent,5.7,0,0,1,0,Documentary,97
7632,The Fighting Kentuckian,6.5,0,0,1,0,Adventure,100
7633,Speedway Junky,5.7,0,0,1,0,Crime,105
7634,Mister Rogers & Me,7.4,0,0,1,0,Documentary,79
7635,Amador,6.6,0,0,1,0,Comedy,112
7636,Johnny Cool,6.5,0,0,1,0,Action,103
7637,A Sister's Call,8.3,0,0,1,0,Documentary,76
7638,The Other Side of Sunday,6.8,0,0,1,0,Comedy,103
7639,North West Frontier,7.1,0,0,1,0,Adventure,129
7640,Heroes Shed No Tears,6.3,0,0,1,0,Action,93
7641,Dope Sick Love,7.5,0,0,1,0,Documentary,93
7642,The Big Racket,7.2,0,0,1,0,Action,104
7643,The Boxer from Shantung,7,0,0,1,0,Action,94
7644,Machine Gun Preacher Documentary,8.8,0,0,1,0,Documentary,73
7645,Baabul,5.4,0,0,1,0,Drama,169
7646,The Penitent Man,6.9,0,0,1,0,Drama,92
7647,Michael Jordan: Air Time,8.2,0,0,1,0,Documentary,50
7648,Sunburn,6.4,0,0,1,0,Action,99
7649,Winter Ridge,4.3,0,0,1,0,Crime,86
7650,Barista,6.3,0,0,1,0,Documentary,103
7651,Radio Dreams,6.1,0,0,1,0,Comedy,93
7652,El Sistema,7.7,0,0,1,0,Documentary,120
7653,Off The Menu,5.6,0,0,1,0,Comedy,96
7654,Deathstalker II,5.2,0,0,1,0,Adventure,85
7655,Mellow Mud,7.6,0,0,1,0,Drama,106
7656,Caged No More,5.4,0,0,1,0,Action,99
7657,The Trouble with Bliss,5.3,0,0,1,0,Comedy,97
7658,Sanctuary,6.6,0,0,1,0,Action,44
7659,Dead Man Running,6,0,0,1,0,Action,92
7660,Dream Deceivers: The Story Behind James Vance vs. Judas Priest,7.3,0,0,1,0,Documentary,60
7661,The Hacker Wars,6.5,0,0,1,0,Documentary,91
7662,Berlin Tunnel 21,7.1,0,0,1,0,Drama,141
7663,Seven Girlfriends,5.8,0,0,1,0,Comedy,99
7664,Jackboots on Whitehall,5.2,0,0,1,0,Animation,91
7665,Christmas Comes to Willow Creek,6.7,0,0,1,0,Drama,93
7666,Isolated,6.2,0,0,1,0,Adventure,85
7667,The Creepy Line,7,0,0,1,0,Documentary,80
7668,The Worst Year of My Life,5.2,0,0,1,0,Comedy,81
7669,"Lebanon, Pa.",6.3,0,0,1,0,Drama,100
7670,Blue,8.5,0,0,1,0,Documentary,77
7671,Déjà Vu,7.1,0,0,1,0,Action,126
7672,They Made Me a Criminal,6.9,0,0,1,0,Crime,92
7673,Mike Epps: Under Rated & Never Faded,6.3,0,0,1,0,Documentary,72
7674,Contraband,6.6,0,0,1,0,Action,109
7675,Aisha,5,0,0,1,0,Comedy,126
7676,Patient Seven,4.9,0,0,1,0,Horror,116
7677,The Jazz Loft According to W. Eugene Smith,7.7,0,0,1,0,Documentary,87
7678,Druid Peak,6.9,0,0,1,0,Drama,111
7679,Vedhalam,6.2,0,0,1,0,Fantasy,147
7680,The Spies,6.3,0,0,1,0,Drama,125
7681,Our Sons,6.9,0,0,1,0,Drama,96
7682,A Christmas Tree Miracle,6.6,0,0,1,0,Family,102
7683,I Want to Marry Ryan Banks,6.1,0,0,1,0,Comedy,95
7684,I Won't Come Back,7.1,0,0,1,0,Drama,110
7685,Closer to God,4.5,0,0,1,0,Horror,81
7686,Wonderful Nightmare,7.1,0,0,1,0,Comedy,125
7687,Virus,6.2,0,0,1,0,Action,127
7688,The Preacher's Daughter,5.3,0,0,1,0,Drama,107
7689,Late Night Trains,6.2,0,0,1,0,Horror,94
7690,The Celestine Prophecy,4.9,0,0,1,0,Adventure,99
7691,The Invincible Armour,7.1,0,0,1,0,Action,90
7692,Malamaal Weekly,6.9,0,0,1,0,Comedy,137
7693,Iris: The Movie,6.2,0,0,1,0,Action,125
7694,Rise of the Superheroes,6.5,0,0,1,0,Documentary,117
7695,Meatball Machine,5.7,0,0,1,0,Action,90
7696,Watching the Detectives,6.4,0,0,1,0,Comedy,91
7697,Why I Wore Lipstick to My Mastectomy,7.2,0,0,1,0,Biography,90
7698,Electoral Dysfunction,7.1,0,0,1,0,Documentary,90
7699,Zig Zag,5.9,0,0,1,0,Crime,118
7700,Mirzya,4.6,0,0,1,0,Action,129
7701,Street Days,7.7,0,0,1,0,Drama,89
7702,Fled,5.4,0,0,1,0,Action,98
7703,Grassroots,5.3,0,0,1,0,Comedy,98
7704,A Is For Acid,7,0,0,1,0,Crime,99
7705,The Real Inglorious Bastards,7.3,0,0,1,0,Documentary,50
7706,"Jasper, Texas",6.3,0,0,1,0,Drama,114
7707,The Last Man,3.8,0,0,1,0,Drama,97
7708,Headhunter,6.6,0,0,1,0,Thriller,108
7709,Daytime Drinking,6.7,0,0,1,0,Comedy,116
7710,Doug Stanhope: Beer Hall Putsch,7.6,0,0,1,0,Documentary,61
7711,Shaolin Kung-Fu Mystagogue,6.6,0,0,1,0,Action,90
7712,Eat With Me,6.9,0,0,1,0,Comedy,95
7713,The Rage of Paris,6.9,0,0,1,0,Comedy,78
7714,Lily C.A.T.,6.2,0,0,1,0,Animation,80
7715,Sebastian,6.4,0,0,1,0,Drama,86
7716,Axolotl Overkill,5.3,0,0,1,0,Drama,94
7717,In the Dark Half,5.4,0,0,1,0,Drama,85
7718,Everything Beautiful Is Far Away,5.6,0,0,1,0,Fantasy,91
7719,Maya the Bee: The Honey Games,5.6,0,0,1,0,Animation,85
7720,Why We Fight: The Battle of Britain,7.3,0,0,1,0,Documentary,54
7721,Six Dance Lessons in Six Weeks,6.6,0,0,1,0,Comedy,107
7722,Personal Effects,6.2,0,0,1,0,Mystery,108
7723,Clara's Ghost,4.3,0,0,1,0,Comedy,92
7724,Sleeper's Wake,5,0,0,1,0,Thriller,94
7725,Kids in Love,5.2,0,0,1,0,Drama,87
7726,Three Night Stand,5.1,0,0,1,0,Comedy,86
7727,Danika,5.6,0,0,1,0,Drama,79
7728,Seducing Mr. Perfect,6.6,0,0,1,0,Romance,107
7729,Cold Ground,6.2,0,0,1,0,Horror,86
7730,Nightjohn,6.7,0,0,1,0,Drama,92
7731,Thoppil Joppan,5.7,0,0,1,0,Comedy,129
7732,George Carlin: Personal Favorites,8.3,0,0,1,0,Comedy,60
7733,Fitzwilly,6.7,0,0,1,0,Comedy,102
7734,Extraordinary: The Stan Romanek Story,3.8,0,0,1,0,Documentary,105
7735,"Gahan Wilson: Born Dead, Still Weird",7.4,0,0,1,0,Documentary,85
7736,Adelheid,7.4,0,0,1,0,Drama,99
7737,A Horrible Woman,6.7,0,0,1,0,Drama,86
7738,RWBY: Volume 4,7.8,0,0,1,0,Animation,185
7739,Rudolph the Red-Nosed Reindeer,6.5,0,0,1,0,Animation,47
7740,Coda,7.2,0,0,1,0,Drama,96
7741,The Woodcarver,6.8,0,0,1,0,Drama,96
7742,Art of the Prank,6.8,0,0,1,0,Documentary,85
7743,All American Bikini Car Wash,3.3,0,0,1,0,Comedy,95
7744,Chris Porter: Ugly and Angry,7.7,0,0,1,0,Comedy,60
7745,Judas Kiss,5.5,0,0,1,0,Crime,98
7746,Lucky Numbers,5,0,0,1,0,Comedy,105
7747,Tattoo Nation,6.9,0,0,1,0,Documentary,86
7748,Slender Man,3.2,0,0,1,0,Horror,93
7749,March or Die,6.3,0,0,1,0,Adventure,107
7750,Adira,6.1,0,0,1,0,Drama,94
7751,Fiela's Child,7.1,0,0,1,0,Drama,105
7752,K-11,5.1,0,0,1,0,Drama,88
7753,Raja Babu,6.3,0,0,1,0,Action,183
7754,Official Rejection,7.2,0,0,1,0,Documentary,108
7755,Superheroes,6.5,0,0,1,0,Documentary,90
7756,In Tranzit,5.8,0,0,1,0,Drama,113
7757,Love Me,6.4,0,0,1,0,Comedy,
7758,The Statement,6.2,0,0,1,0,Thriller,120
7759,A Light Beneath Their Feet,6.5,0,0,1,0,Drama,90
7760,Sticks & Stones,6.3,0,0,1,0,Drama,95
7761,Shame,7,0,0,1,0,Drama,101
7762,Rann,6.9,0,0,1,0,Drama,137
7763,Body of Sin,4.5,0,0,1,0,Adventure,84
7764,RiffTrax Live: Birdemic - Shock and Terror,7.6,0,0,1,0,Comedy,110
7765,Virtual Revolution,4.9,0,0,1,0,Action,92
7766,Some Kind of Hate,4.5,0,0,1,0,Horror,82
7767,Carpool,5,0,0,1,0,Comedy,89
7768,The Phantom Lover,6.4,0,0,1,0,Drama,100
7769,The Gambler,7.2,0,0,1,0,Crime,111
7770,Bob and the Monster,7.6,0,0,1,0,Documentary,87
7771,A Pistol for Ringo,6.5,0,0,1,0,Action,98
7772,Dear Mr. Gacy,6.4,0,0,1,0,Crime,103
7773,Karla,5.5,0,0,1,0,Crime,99
7774,Beta Test,5.9,0,0,1,0,Action,88
7775,National Lampoon Presents Electric Apricot: Quest for Festeroo,6.8,0,0,1,0,Comedy,92
7776,Oxy-Morons,6,0,0,1,0,Action,111
7777,Samay: When Time Strikes,6.9,0,0,1,0,Crime,136
7778,The Millionaire Tour,6.3,0,0,1,0,Action,84
7779,Madras,8,0,0,1,0,Action,156
7780,Remember the Daze,5.9,0,0,1,0,Comedy,101
7781,Chain Letter,4.1,0,0,1,0,Horror,88
7782,Bijuli Machine,8.3,0,0,1,0,Comedy,104
7783,Love Games,4.3,0,0,1,0,Thriller,114
7784,Don's Party,6.8,0,0,1,0,Comedy,90
7785,The Directive,4.6,0,0,1,0,Action,113
7786,Outpost,5.8,0,0,1,0,Action,90
7787,The Lookalike,5.4,0,0,1,0,Crime,100
7788,Michael Jordan's Playground,7.4,0,0,1,0,Documentary,42
7789,Heartbeats,5.4,0,0,1,0,Drama,101
7790,Sweet Sunshine,7.5,0,0,1,0,Drama,
7791,Death Walks on High Heels,6.5,0,0,1,0,Mystery,108
7792,In Our Nature,5.7,0,0,1,0,Drama,103
7793,Spettacolo,6.6,0,0,1,0,Documentary,91
7794,Summer of Blood,5.3,0,0,1,0,Comedy,86
7795,The Last Outlaw,6.3,0,0,1,0,Action,93
7796,Brilliant Lies,6.1,0,0,1,0,Drama,94
7797,Hidden Light,6.7,0,0,1,0,Drama,93
7798,Sinbad: Where U Been?,7.9,0,0,1,0,Documentary,90
7799,The Final Terror,5.2,0,0,1,0,Horror,82
7800,Bethany,5,0,0,1,0,Horror,90
7801,Pad Na Jou Hart,6.7,0,0,1,0,Adventure,112
7802,The Neighbors,6.5,0,0,1,0,Drama,42
7803,The Best Democracy Money Can Buy,7.6,0,0,1,0,Documentary,114
7804,Sleeping Dogs,6.4,0,0,1,0,Action,
7805,A Wind Named Amnesia,6.6,0,0,1,0,Animation,80
7806,eCupid,5.2,0,0,1,0,Romance,95
7807,Crawl,4.6,0,0,1,0,Drama,87
7808,Tyson,6.3,0,0,1,0,Biography,104
7809,Forgetting Dad,6.8,0,0,1,0,Documentary,84
7810,Flow: For Love of Water,7.6,0,0,1,0,Documentary,84
7811,Kaaki Sattai,5.6,0,0,1,0,Action,156
7812,Waking,6.5,0,0,1,0,Drama,95
7813,The Wasp Woman,4.7,0,0,1,0,Horror,63
7814,Last Letters Home,7.6,0,0,1,0,Documentary,
7815,Borrowed Time,5.9,0,0,1,0,Animation,7
7816,The New One-Armed Swordsman,7.2,0,0,1,0,Action,98
7817,Evolution of Evil,4.9,0,0,1,0,Documentary,50
7818,Misogynist,6.5,0,0,1,0,Drama,77
7819,Housewife,4.9,0,0,1,0,Horror,82
7820,Hellbenders,4.8,0,0,1,0,Action,90
7821,Body,5.2,0,0,1,0,Drama,99
7822,Greedy Lying Bastards,5.6,0,0,1,0,Documentary,90
7823,Mah e Mir,7.3,0,0,1,0,Biography,146
7824,Sunshine Hotel,7.3,0,0,1,0,Documentary,98
7825,Swastika,7.4,0,0,1,0,Drama,91
7826,The Bat,6.1,0,0,1,0,Horror,80
7827,Josh: Independence Through Unity,7.2,0,0,1,0,,
7828,Helicopter Mom,5.5,0,0,1,0,Comedy,81
7829,The Brain That Wouldn't Die,4.4,0,0,1,0,Horror,82
7830,The Stolen Princess: Ruslan and Ludmila,6.1,0,0,1,0,Animation,85
7831,An American Carol,4.1,0,0,1,0,Comedy,83
7832,Hunger,5.3,0,0,1,0,Drama,97
7833,We Still Kill the Old Way,6,0,0,1,0,Action,94
7834,Anastasia,5.5,0,0,1,0,Animation,94
7835,The Big Take,6.4,0,0,1,0,Comedy,83
7836,An Afghan Love Story,7.4,0,0,1,0,Drama,85
7837,Fortress,5,0,0,1,0,Action,95
7838,Magnetic,6.4,0,0,1,0,Adventure,80
7839,DeepStar Six,5.3,0,0,1,0,Action,105
7840,To Walk with Lions,6.9,0,0,1,0,Adventure,110
7841,Alex & Me,5.4,0,0,1,0,Family,76
7842,This Is Happening,6.1,0,0,1,0,Comedy,84
7843,The Farmer's Wife,5.9,0,0,1,0,Comedy,100
7844,Year of the Gun,5.6,0,0,1,0,Action,111
7845,Full Throttle,6.6,0,0,1,0,Action,90
7846,Mickey Virus,6,0,0,1,0,Comedy,135
7847,The Boy in the Plastic Bubble,5.7,0,0,1,0,Biography,96
7848,Gamera,5,0,0,1,0,Horror,78
7849,Art of Darkness,8.4,0,0,1,0,Horror,90
7850,Mirage Men,6.4,0,0,1,0,Documentary,85
7851,Raju Ban Gaya Gentleman,6.8,0,0,1,0,Musical,152
7852,Muhammad: Legacy of a Prophet,7.8,0,0,1,0,Documentary,116
7853,Care,6.9,0,0,1,0,Drama,90
7854,Anegan,6.7,0,0,1,0,Action,154
7855,The Barn,5.3,0,0,1,0,Crime,47
7856,Escape and Evasion,4.8,0,0,1,0,Drama,92
7857,The Last Summer of La Boyita,7.1,0,0,1,0,Drama,93
7858,Jack's Apocalypse,6.3,0,0,1,0,Fantasy,80
7859,Wasting Away,5.7,0,0,1,0,Comedy,90
7860,The Blackwell Ghost,5.8,0,0,1,0,Horror,59
7861,Eleanor's Secret,6.7,0,0,1,0,Animation,80
7862,The Battle Of Chosin,7.8,0,0,1,0,Documentary,113
7863,Shiver,6,0,0,1,0,Horror,98
7864,Deewaar: Let's Bring Our Heroes Home,6.1,0,0,1,0,Action,163
7865,Antariksham 9000 KMPH,6.1,0,0,1,0,Adventure,140
7866,Yumeji,7,0,0,1,0,Drama,128
7867,The Old Man and the Sea,6.8,0,0,1,0,Adventure,86
7868,Malevil,6.4,0,0,1,0,Drama,120
7869,Poppy Shakespeare,7.2,0,0,1,0,Drama,90
7870,Beyond the Pale,7.4,0,0,1,0,Short,11
7871,Special When Lit,6.9,0,0,1,0,Documentary,97
7872,Godspeed,6.8,0,0,1,0,Adventure,94
7873,The Wrong Arm of the Law,6.8,0,0,1,0,Comedy,94
7874,Mi America,6.4,0,0,1,0,Crime,90
7875,Death Wish V: The Face of Death,4.9,0,0,1,0,Action,95
7876,The Butterfly Murders,6.5,0,0,1,0,Action,88
7877,Harry Price: Ghost Hunter,6.7,0,0,1,0,Drama,90
7878,Klunkerz,7.9,0,0,1,0,Documentary,83
7879,Marjaavaan,3.5,0,0,1,0,Action,152
7880,My Neighbor?�s Wife,6.5,0,0,1,0,Drama,125
7881,Lady Chatterley's Lover,5.2,0,0,1,0,Drama,89
7882,Kati Patang,7.1,0,0,1,0,Drama,167
7883,Little Soldiers,7.9,0,0,1,0,Action,91
7884,Half Ticket,7.4,0,0,1,0,Drama,112
7885,2 Nights Till Morning,6.1,0,0,1,0,Drama,84
7886,Wilderness Survival for Girls,5.4,0,0,1,0,Drama,78
7887,Zebra Lounge,4.8,0,0,1,0,Crime,93
7888,The Greatest,6,0,0,1,0,Drama,99
7889,Scrooge,6.6,0,0,1,0,Drama,86
7890,My Trip to Al-Qaeda,7.1,0,0,1,0,Documentary,86
7891,Nada+,6.4,0,0,1,0,Drama,213
7892,Swan Lake,7.8,0,0,1,0,Animation,75
7893,Happily Ever After,5.3,0,0,1,0,Animation,75
7894,The Poison Rose,4.6,0,0,1,0,Thriller,98
7895,I Accuse,5.6,0,0,1,0,Drama,166
7896,The Hellbenders,6.8,0,0,1,0,Action,90
7897,Love Everlasting,6.2,0,0,1,0,Romance,93
7898,Bride of the Monster,4.2,0,0,1,0,Horror,69
7899,Black Mountain Side,5.2,0,0,1,0,Drama,99
7900,LolliLove,6.2,0,0,1,0,Comedy,64
7901,Back to Bosnia,7.8,0,0,1,0,Documentary,75
7902,Don Q Son of Zorro,7,0,0,1,0,Adventure,111
7903,The Citizen,7,0,0,1,0,Drama,99
7904,Cemetery Without Crosses,6.9,0,0,1,0,Western,90
7905,Altered Hours,4.6,0,0,1,0,Sci-Fi,101
7906,Mitron,6.9,0,0,1,0,Comedy,119
7907,Street Dreams,6.2,0,0,1,0,Drama,88
7908,Tiger Girl,5.6,0,0,1,0,Action,90
7909,Girl on a Bicycle,6.2,0,0,1,0,Comedy,101
7910,Daddy's Little Girl,5.8,0,0,1,0,Comedy,90
7911,Double Mommy,6.1,0,0,1,0,Drama,90
7912,Monogamish,6.2,0,0,1,0,Drama,
7913,Masked Avengers,7.1,0,0,1,0,Action,92
7914,A Father's Choice,6.1,0,0,1,0,Drama,96
7915,Refuge,5,0,0,1,0,Drama,93
7916,Omo Child: The River and the Bush,8.7,0,0,1,0,Documentary,89
7917,Fools on the Hill,8.2,0,0,1,0,Documentary,80
7918,100 Days,6.6,0,0,1,0,Horror,161
7919,Battles Without Honor and Humanity: Proxy War,7.4,0,0,1,0,Action,119
7920,Dus,5.5,0,0,1,0,Action,152
7921,Repli-Kate,5.7,0,0,1,0,Comedy,96
7922,Flashout,5.3,0,0,1,0,Sci-Fi,90
7923,CODE: Debugging the Gender Gap,6,0,0,1,0,Documentary,80
7924,Dirty Weekend,4.9,0,0,1,0,Comedy,93
7925,The Butterfly Tree,5.3,0,0,1,0,Drama,97
7926,Black Water,4.8,0,0,1,0,Action,104
7927,Lingaa,5.6,0,0,1,0,Action,174
7928,Division III: Football's Finest,5.6,0,0,1,0,Comedy,98
7929,The Murder in Angel Lane,7.3,0,0,1,0,Crime,115
7930,The Taiwan Oyster,6.2,0,0,1,0,Adventure,105
7931,HoneyBee,6.3,0,0,1,0,Horror,95
7932,Food of Love,6,0,0,1,0,Drama,112
7933,Happily N'Ever After,4.5,0,0,1,0,Animation,75
7934,All About You,6.4,0,0,1,0,Comedy,100
7935,Black November,5.3,0,0,1,0,Action,95
7936,The Mystery of Chess Boxing,6.9,0,0,1,0,Action,90
7937,Muthu,7.5,0,0,1,0,Action,132
7938,Meet Me in Montenegro,5.8,0,0,1,0,Comedy,90
7939,Closure,8.1,0,0,1,0,Crime,80
7940,Almost Perfect,5.9,0,0,1,0,Thriller,117
7941,Wanderland,5.4,0,0,1,0,Adventure,90
7942,The Man Who Cheated Himself,6.8,0,0,1,0,Crime,81
7943,The Fourth Wise Man,6.9,0,0,1,0,Adventure,72
7944,Remington and the Curse of the Zombadings,5.6,0,0,1,0,Comedy,96
7945,The Last of the Mohicans,6.7,0,0,1,0,Action,112
7946,Audrey Hepburn: Remembered,8.3,0,0,1,0,Documentary,60
7947,Hollow Triumph,6.8,0,0,1,0,Crime,83
7948,The Liberation of L.B. Jones,6.8,0,0,1,0,Crime,102
7949,Detective School Dropouts,5.9,0,0,1,0,Comedy,92
7950,Camp Hollywood,7.3,0,0,1,0,Documentary,72
7951,Nothing Really Happens,5.2,0,0,1,0,Comedy,101
7952,Mrs. Hyde,5.2,0,0,1,0,Horror,73
7953,Flight from Death: The Quest for Immortality,7.8,0,0,1,0,Documentary,90
7954,Minor Details,4.5,0,0,1,0,Adventure,86
7955,Alyce Kills,5.4,0,0,1,0,Horror,90
7956,Going Back,5.2,0,0,1,0,Action,113
7957,Park,5.7,0,0,1,0,Comedy,86
7958,RWBY: Volume 1,8,0,0,1,0,Animation,112
7959,Rapid Eye Movement,4.2,0,0,1,0,Thriller,108
7960,Miss Dial,6.1,0,0,1,0,Comedy,88
7961,The Last Chance,6.7,0,0,1,0,Drama,113
7962,A Night Without Armor,7.5,0,0,1,0,Drama,108
7963,Gary Gulman: In This Economy?,7.4,0,0,1,0,Documentary,60
7964,The Daisy Chain,5,0,0,1,0,Drama,89
7965,Till We Meet Again,6.4,0,0,1,0,Drama,240
7966,The Zone,5,0,0,1,0,Action,103
7967,Amateur Night,5.1,0,0,1,0,Horror,116
7968,Beatles Stories,7.1,0,0,1,0,Documentary,84
7969,The Fish Fall in Love,6.9,0,0,1,0,Drama,96
7970,Unlikely Angel,6.6,0,0,1,0,Comedy,95
7971,Vengeance,7.1,0,0,1,0,Drama,44
7972,El Diablo,6.3,0,0,1,0,Action,109
7973,Malice In The Palace,7.6,0,0,1,0,Comedy,16
7974,Meet My Valentine,6.3,0,0,1,0,Comedy,89
7975,Across the Sea,6.3,0,0,1,0,Comedy,105
7976,Legend of the Eight Samurai,6.5,0,0,1,0,Adventure,133
7977,Operation Toussaint: Operation Underground Railroad and the Fight to End Modern Day Slavery,8.8,0,0,1,0,Documentary,82
7978,Diary of a Madman,6.4,0,0,1,0,Horror,96
7979,Todd Barry: The Crowd Work Tour,7.5,0,0,1,0,Documentary,69
7980,Run for Your Life,5.6,0,0,1,0,Drama,60
7981,Comeback Season,5.9,0,0,1,0,Comedy,99
7982,The Dark Place,4.6,0,0,1,0,Mystery,87
7983,Cold Sweat,5.8,0,0,1,0,Action,94
7984,Say You Will,6.7,0,0,1,0,Drama,95
7985,Kshana Kshanam,8.1,0,0,1,0,Comedy,158
7986,Fear,6.1,0,0,1,0,Drama,97
7987,Left Behind III: World at War,4.6,0,0,1,0,Action,95
7988,Cannes Man,5.2,0,0,1,0,Comedy,88
7989,Muffin Top: A Love Story,4.7,0,0,1,0,Comedy,97
7990,Rifftrax Live: Samurai Cop,7.2,0,0,1,0,Action,92
7991,Movie Movie,6.4,0,0,1,0,Comedy,105
7992,The Chinese Boxer,6.7,0,0,1,0,Action,87
7993,The Bet Collector,6.7,0,0,1,0,Drama,98
7994,Dead Heist,3.8,0,0,1,0,Action,80
7995,Capturing Mary,6.9,0,0,1,0,Drama,105
7996,God's Compass,5.7,0,0,1,0,Drama,99
7997,Gacy,4.7,0,0,1,0,Biography,88
7998,We Are the World: The Story Behind the Song,8.1,0,0,1,0,Documentary,35
7999,Hapkido,6.9,0,0,1,0,Action,97
8000,Malta Story,6.5,0,0,1,0,Drama,103
8001,The Seventh Curse,6.4,0,0,1,0,Thriller,78
8002,App,5.5,0,0,1,0,Sci-Fi,75
8003,The Quitter,7.3,0,0,1,0,Comedy,85
8004,Summer of 8,5.5,0,0,1,0,Comedy,88
8005,Traveller,6.1,0,0,1,0,Crime,101
8006,Thammudu,7.8,0,0,1,0,Action,160
8007,Santa and the Three Bears,7,0,0,1,0,Animation,46
8008,Khuda Gawah,6.6,0,0,1,0,Action,193
8009,Royal Warriors,6.8,0,0,1,0,Action,96
8010,Fursonas,6.1,0,0,1,0,Documentary,81
8011,The Wilde Wedding,5.1,0,0,1,0,Comedy,95
8012,Awaken the Shadowman,4,0,0,1,0,Horror,90
8013,Sunny,6.4,0,0,1,0,Comedy,22
8014,DeadHeads,5.4,0,0,1,0,Adventure,96
8015,The Weekend Sailor,8.3,0,0,1,0,Documentary,73
8016,Christmas Lodge,6.3,0,0,1,0,Comedy,86
8017,Cutterhead,6.1,0,0,1,0,Thriller,84
8018,The Dust Factory,6,0,0,1,0,Drama,99
8019,The Kentuckian,6.3,0,0,1,0,Drama,104
8020,The Silver Screen: Color Me Lavender,6.3,0,0,1,0,Documentary,100
8021,What the Waters Left Behind,4.9,0,0,1,0,Horror,98
8022,Friendly Fire,7.3,0,0,1,0,Drama,147
8023,The Dinosaur Project,4.6,0,0,1,0,Action,83
8024,Avida,5.9,0,0,1,0,Comedy,83
8025,Hamilton: One Shot to Broadway,6.1,0,0,1,0,Documentary,90
8026,Turning Green,5.6,0,0,1,0,Drama,85
8027,Golden Swallow,6.8,0,0,1,0,Action,89
8028,Paradise,5,0,0,1,0,Adventure,100
8029,Vile,5,0,0,1,0,Horror,90
8030,The Piano in a Factory,7.4,0,0,1,0,Comedy,119
8031,Lace Crater,5.3,0,0,1,0,Comedy,83
8032,The Horde,4.2,0,0,1,0,Action,90
8033,Albert Fish: In Sin He Found Salvation,5.7,0,0,1,0,Documentary,86
8034,Padi Padi Leche Manasu,6.4,0,0,1,0,Drama,158
8035,Dead in 5 Heartbeats,6,0,0,1,0,Action,111
8036,The Blockhouse,5.9,0,0,1,0,Drama,93
8037,Strip Search,6.3,0,0,1,0,Drama,120
8038,"Hey, Mr. Postman!",6.2,0,0,1,0,Comedy,90
8039,Alice's Adventures in Wonderland,5.7,0,0,1,0,Adventure,101
8040,My Name Was Bette: The Life and Death of an Alcoholic,7.2,0,0,1,0,Documentary,59
8041,Ace of Hearts,5.6,0,0,1,0,Drama,100
8042,Kathleen Madigan: Madigan Again,7.1,0,0,1,0,Comedy,65
8043,"Have a Good Funeral, My Friend... Sartana Will Pay",6.8,0,0,1,0,Western,91
8044,The Life of Bruce Lee,7.3,0,0,1,0,Documentary,68
8045,Madeline: Lost in Paris,6,0,0,1,0,Animation,74
8046,When the Day Breaks,6.8,0,0,1,0,Animation,10
8047,Running Wild,6.3,0,0,1,0,Drama,101
8048,Shock,6.3,0,0,1,0,Horror,95
8049,3801 Lancaster: American Tragedy,6.4,0,0,1,0,Documentary,57
8050,When a City Falls,8.4,0,0,1,0,Documentary,106
8051,Crazy,6.5,0,0,1,0,Comedy,127
8052,A Christmas Snow,6.1,0,0,1,0,Comedy,110
8053,A Thousand Junkies,5.8,0,0,1,0,Comedy,75
8054,Vendetta,6.1,0,0,1,0,Action,132
8055,The Trial of the Incredible Hulk,5.9,0,0,1,0,Action,100
8056,The Call of the Wild,6,0,0,1,0,Adventure,100
8057,Columbus Day,5.3,0,0,1,0,Crime,90
8058,Green Is Gold,6,0,0,1,0,Crime,81
8059,Tom Sawyer & Huckleberry Finn,5.2,0,0,1,0,Action,90
8060,Neverlake,5.3,0,0,1,0,Drama,86
